num_threads,spacing(mm),length(mm),force_mag(N),nonlinearity train,memory train,nonlinearity test,memory test
4,20.0,100.0,6.25,0.5968230181229263,0.15813248939889155,0.5689801171623265,0.1199966449310222
4,20.0,100.0,5.0,0.5717200950857048,0.12994955882887713,0.5638587389895472,0.10067522636619457
4,20.0,100.0,3.75,0.8165005368317269,0.15160352245613468,0.8207617932633966,0.1297769043659067
4,30.0,150.0,3.75,0.630658536854977,0.18418863633475535,0.6212403257947523,0.15729381221703087
4,20.0,100.0,2.5,0.7822638688393642,0.1826703376009487,0.7911443848746431,0.16032553250840476
4,30.0,150.0,2.5,0.580884789896602,0.151535360092686,0.5460184769217351,0.13238749380043693
4,20.0,100.0,1.8518518518518519,0.6999302558661895,0.1793523501670109,0.7310271758740198,0.15813424993797148
4,20.0,100.0,1.25,0.6902647069301167,0.17340132236570643,0.6831871818534374,0.1518127503963092
4,30.0,150.0,1.25,0.8358526128626572,0.22307458986369436,0.8223057102006146,0.20165988109029623
4,20.0,100.0,0.78125,0.6925818286961845,0.16537955391448292,0.6921078451850109,0.14225707989049094
4,20.0,100.0,0.4,0.63333572489863,0.14071394675622967,0.6483853514255855,0.10875484080037645
4,20.0,100.0,0.23148148148148148,0.5643360928813241,0.130314704258005,0.5323748940644891,0.10442657978819953
4,20.0,100.0,0.1457725947521866,0.5743081737090614,0.12495061839739728,0.5407429302832145,0.09827418153160597
4,20.0,100.0,0.09765625,0.5852065592259247,0.1253860222410885,0.5609310162618655,0.09442185572721756
4,20.0,100.0,0.06858710562414266,0.5317438648436401,0.12363168695887823,0.5142998460098558,0.09823877939186715
4,20.0,100.0,0.05,0.5033630944822518,0.121102020576273,0.4819452761623551,0.0974754561109094
4,20.0,100.0,0.037565740045078885,0.520133828589759,0.1202097854894997,0.5202082260740776,0.09564065384230229
4,20.0,100.0,0.028935185185185185,0.5598212180219778,0.12468669935432215,0.5757827431524792,0.09630532438000945
4,20.0,100.0,0.02275830678197542,0.555756352283083,0.12452858985462065,0.5648458298697122,0.0911785135300367
4,20.0,100.0,0.018221574344023325,0.5458130469286068,0.12177742728480292,0.5601706218446608,0.09176653251757692
4,20.0,100.0,0.014814814814814815,0.5341367289917593,0.12419465299363584,0.5405898780321914,0.09491217019805734
4,30.0,150.0,1.8518518518518519,0.8175476597090192,0.2173522189590072,0.7979139697865502,0.1908054412246318
4,30.0,150.0,0.78125,0.7421662384010237,0.2230438669664106,0.751253902352411,0.1988459526962426
4,30.0,150.0,0.4,0.6834263496387628,0.22218626026204757,0.6619383134877589,0.19721655002891733
4,30.0,150.0,0.23148148148148148,0.6425744488749127,0.22083684528990738,0.632651185238513,0.1953691782988842
4,30.0,150.0,0.1457725947521866,0.6091110906607785,0.2202577512148909,0.5918118090382956,0.19433340320143064
4,30.0,150.0,0.09765625,0.6169581398165906,0.21922064705273875,0.6005491997984294,0.19432900304860679
4,30.0,150.0,0.06858710562414266,0.6325415664916929,0.2200199214569598,0.6363697584479333,0.19271312186508135
4,30.0,150.0,0.05,0.6109746191539234,0.2197774385991342,0.5943627948641097,0.19120371530630328
4,30.0,150.0,0.037565740045078885,0.659547554162031,0.21918807727020792,0.6525760374971044,0.18993276487068364
4,30.0,150.0,0.028935185185185185,0.6873294860020851,0.2159918419326045,0.6748595485301728,0.1906941194545721
4,30.0,150.0,0.02275830678197542,0.6471725292425884,0.21661561980373828,0.6118789438810397,0.18723469215324587
4,30.0,150.0,0.018221574344023325,0.5922751715229196,0.21595114854928144,0.5303696252112738,0.18748206110070242
4,30.0,150.0,0.014814814814814815,0.5407669692030248,0.21631492878759107,0.48978543975182187,0.18469803483593922
4,40.0,200.0,0.78125,0.8810098362645054,0.20712999883165686,0.892646997392854,0.19010846037043383
4,40.0,200.0,0.4,0.7296030342379791,0.20847169142777833,0.740156806364141,0.18998780352091013
4,40.0,200.0,0.23148148148148148,0.6855665395437129,0.2061014665279796,0.6922778343176516,0.18706040623822065
4,40.0,200.0,0.1457725947521866,0.6780250088397088,0.20528855180113584,0.6863244823340834,0.18427289565149088
4,40.0,200.0,0.09765625,0.6835864359888522,0.2028037693728668,0.6945457231172749,0.17954927720703248
4,40.0,200.0,0.06858710562414266,0.6883376490595949,0.20000889736046035,0.6577799184120907,0.176012966467917
4,40.0,200.0,0.05,0.6543410415531057,0.19581167415644102,0.5821820084090782,0.16863270057224863
4,40.0,200.0,0.037565740045078885,0.6150398561621571,0.19018500145218137,0.5544385250380744,0.15791835983683442
4,40.0,200.0,0.028935185185185185,0.6138206795081155,0.1800336336817445,0.5813978159453252,0.1523151912788333
4,40.0,200.0,0.02275830678197542,0.6034677651315808,0.17345220302100023,0.5540713276218339,0.14402296350560947
4,40.0,200.0,0.018221574344023325,0.5685222264692478,0.16820768485550341,0.46686943569811507,0.13999247659075825
4,40.0,200.0,0.014814814814814815,0.509821390187022,0.16149985625716523,0.3995501114301917,0.13327304706988632
4,50.0,250.0,0.4,0.8481309437287783,0.26416244025950203,0.8471023061258476,0.24342074818161716
4,50.0,250.0,0.23148148148148148,0.730804484884569,0.2627112586836215,0.7414008727285696,0.2419208273134693
4,50.0,250.0,0.1457725947521866,0.7065597624626399,0.2615998431173794,0.7175587639247878,0.2363518201438444
4,50.0,250.0,0.09765625,0.711709601931377,0.2596904209758448,0.758976524321177,0.23302217331604697
4,50.0,250.0,0.06858710562414266,0.7217099316058211,0.2587064804409016,0.7094981120802395,0.22920714180937193
4,50.0,250.0,0.05,0.7182538419140232,0.2561381051483175,0.7053773002754226,0.22732331668514177
4,50.0,250.0,0.037565740045078885,0.736667123955667,0.25316348973301345,0.7287223662943454,0.2198091853333576
4,50.0,250.0,0.028935185185185185,0.7345469881424369,0.24675798757419445,0.6737051926697362,0.21417358489876742
4,50.0,250.0,0.02275830678197542,0.7232914498688079,0.24051835237454655,0.6719303007036478,0.20567776492482248
4,50.0,250.0,0.018221574344023325,0.7183561458004932,0.23538466503298014,0.6636107413796153,0.1999792985394836
4,50.0,250.0,0.014814814814814815,0.6538468968528913,0.22987270357994882,0.5654902090487302,0.19298139716450088
4,60.0,300.0,0.23148148148148148,0.8004361886347677,0.3217464194232604,0.8151926580683357,0.28533882517706577
4,60.0,300.0,0.1457725947521866,0.7207718526755573,0.32192354663326617,0.7330759421205157,0.28528827563971365
4,60.0,300.0,0.09765625,0.720603575151709,0.32076754509471916,0.7493576505074534,0.284107568837024
4,60.0,300.0,0.06858710562414266,0.7520862323164103,0.31934200834549564,0.7550013280238826,0.27864646016891104
4,60.0,300.0,0.05,0.7399555020345681,0.3180104317779537,0.7036243216145548,0.2734304253994303
4,60.0,300.0,0.037565740045078885,0.7543251415145842,0.3156315929094456,0.747178613804888,0.26351920216849356
4,60.0,300.0,0.028935185185185185,0.7897783810543726,0.3086006671302683,0.7507448757376678,0.2576574553485333
4,60.0,300.0,0.02275830678197542,0.7882148396907535,0.3042415912629773,0.6654177251370468,0.24664670349186038
4,60.0,300.0,0.018221574344023325,0.771091064572429,0.2994177943643925,0.6395370915431544,0.24088878348395582
4,60.0,300.0,0.014814814814814815,0.7333239108906218,0.2928062478485406,0.5890908901836371,0.23444535102833428
4,70.0,350.00000000000006,0.1457725947521866,0.7765087458095224,0.38392584108535555,0.8153776004275072,0.3357294205500386
4,70.0,350.00000000000006,0.09765625,0.7426090641097478,0.3844947896347303,0.7778649512803124,0.33453277755627187
4,70.0,350.00000000000006,0.06858710562414266,0.7521652445509596,0.3825394245546334,0.7574973358200878,0.3314604558303725
4,70.0,350.00000000000006,0.05,0.7769807344165109,0.3818573370156885,0.7238391714283623,0.3270260290035222
4,70.0,350.00000000000006,0.037565740045078885,0.7624919457881585,0.37447558078432663,0.7575493294430011,0.306586477869074
4,70.0,350.00000000000006,0.028935185185185185,0.7843488320194312,0.3666599380270302,0.793436813167115,0.2929507205873735
4,70.0,350.00000000000006,0.02275830678197542,0.8032377957946256,0.35728407241300475,0.7886929090436555,0.2786252584229112
4,70.0,350.00000000000006,0.018221574344023325,0.797035614909974,0.34647454043541587,0.7726370802490932,0.26364069164503756
4,70.0,350.00000000000006,0.014814814814814815,0.7664765469359274,0.3375916132693541,0.6635262469102505,0.2551716178649933
4,80.0,400.0,0.09765625,0.7796392944864436,0.4346568666539954,0.8159736238233858,0.37433532966463573
4,80.0,400.0,0.06858710562414266,0.7608278511728559,0.4351191892320697,0.7889322103907697,0.37415017147168844
4,80.0,400.0,0.05,0.7699302370739163,0.4364149567332237,0.7733967304530082,0.3669813043303197
4,80.0,400.0,0.037565740045078885,0.778128449635377,0.4325389337402701,0.7414998707977472,0.3584737455003839
4,80.0,400.0,0.028935185185185185,0.7792249088367541,0.4259542247000197,0.792768490831981,0.3490890532749298
4,80.0,400.0,0.02275830678197542,0.8011579475739286,0.41609311631605117,0.8033555238262297,0.3178604661964303
4,80.0,400.0,0.018221574344023325,0.8037706431440871,0.39502179288427675,0.7647260316369863,0.2909721530850187
4,80.0,400.0,0.014814814814814815,0.7860831402841676,0.3780456615839271,0.729173427374358,0.27362790150306865
4,90.0,449.99999999999994,0.06858710562414266,0.7809128876905886,0.4499923448926933,0.8023059215789795,0.38751889194988953
4,90.0,449.99999999999994,0.05,0.7859095514624709,0.45219616585880523,0.812392308263379,0.38217114539056257
4,90.0,449.99999999999994,0.037565740045078885,0.7860678875899823,0.45163312258688254,0.7739944946435429,0.3769323561602531
4,90.0,449.99999999999994,0.028935185185185185,0.7837892999926646,0.45046470390836785,0.79598114826135,0.3690649966106769
4,90.0,449.99999999999994,0.02275830678197542,0.7892889050704273,0.4475425070764628,0.8092351636465889,0.35253654609236496
4,90.0,449.99999999999994,0.018221574344023325,0.7991208140604965,0.43460144805490347,0.8113915707860411,0.327579434871638
4,90.0,449.99999999999994,0.014814814814814815,0.7936077489833903,0.4197450652378583,0.7693100707755013,0.29358524563179267
4,100.0,500.0,0.05,0.7895063975996217,0.43685648592616183,0.8049819996570944,0.3751775690672787
4,100.0,500.0,0.037565740045078885,0.8039088711297302,0.4393419724371299,0.8111785735970131,0.3710233408249865
4,100.0,500.0,0.028935185185185185,0.7967012652306875,0.43867587811975617,0.7893360260179934,0.3721907381641662
4,100.0,500.0,0.02275830678197542,0.7825005644835702,0.4368654566083143,0.7903272237133979,0.3605704541005782
4,100.0,500.0,0.018221574344023325,0.7840558630640102,0.43255188327662447,0.7855106106128538,0.3405156974625488
4,100.0,500.0,0.014814814814814815,0.7842797030426415,0.4235795889811766,0.7615826906893703,0.3190362771661816
4,110.0,550.0,0.037565740045078885,0.7902472207981478,0.3283443449370712,0.7838284548960168,0.28208052763939917
4,110.0,550.0,0.028935185185185185,0.797996361969511,0.32788866707170583,0.7793827877586811,0.2828398290927838
4,110.0,550.0,0.02275830678197542,0.7650022908116644,0.3206072476255836,0.7619244432515085,0.2759778052725925
4,110.0,550.0,0.018221574344023325,0.7518187487923381,0.31562860928783865,0.7400697306458932,0.2571947814360094
4,110.0,550.0,0.014814814814814815,0.7549867190325752,0.31277073020588325,0.7152376091895493,0.2376510514894194
4,120.0,600.0,0.028935185185185185,0.8031220860489207,0.20956381157164478,0.8021439211154174,0.17119391321011343
4,120.0,600.0,0.02275830678197542,0.7862230088286024,0.215885672738171,0.7721132868865229,0.17683407596198178
4,120.0,600.0,0.018221574344023325,0.777908923144384,0.23647288621741328,0.7626004592896252,0.1884881291777962
4,120.0,600.0,0.014814814814814815,0.7685490015064917,0.2659218005510388,0.7350113625204658,0.18069964414708722
4,130.0,650.0,0.02275830678197542,0.7783471355085345,0.27178044997112005,0.7696646682959384,0.23942678672285295
4,130.0,650.0,0.018221574344023325,0.7519523491658441,0.27753807174797795,0.7457382871023992,0.2420815087477149
4,130.0,650.0,0.014814814814814815,0.7337297168345165,0.2906893047486534,0.7076011506425015,0.24707738478026228
4,140.0,700.0000000000001,0.018221574344023325,0.7736522916904123,0.2877687927404602,0.754942855363989,0.2399237934061466
4,140.0,700.0000000000001,0.014814814814814815,0.7522222654972621,0.31012327945154405,0.7303717114884688,0.24499576656635616
4,150.0,750.0,0.014814814814814815,0.715485446273374,0.2877000086441449,0.6792981955127455,0.2420766117861544
4,30.0,150.0,6.25,0.6297591679240837,0.1799872905377098,0.5872414710332423,0.13616861328060084
4,40.0,200.0,6.25,0.5371479928388505,0.2020710949149788,0.5189100282500365,0.16020655195638486
4,50.0,250.0,6.25,0.5038703777919042,0.20234578691504998,0.467410580205671,0.1557476886180574
4,60.0,300.0,6.25,0.48440204103824636,0.2127690603109861,0.440315352790437,0.1485592131040357
4,70.0,350.00000000000006,6.25,0.45617366454725855,0.2257510532062662,0.4237488254957216,0.16692932559813828
4,80.0,400.0,6.25,0.43864389709276563,0.24212659093501848,0.42034402636222923,0.1897750965392088
4,90.0,449.99999999999994,6.25,0.43709049571145586,0.2577788075081806,0.40229735309716635,0.19172789154160572
4,100.0,500.0,6.25,0.4223171122817037,0.267406176982047,0.39363476899431027,0.1962176939247653
4,110.0,550.0,6.25,0.40910663795746693,0.29165153667588795,0.3809732481496638,0.21210393669414174
4,120.0,600.0,6.25,0.4029075462636696,0.2802925107978186,0.3651183161986628,0.22410283110530813
4,130.0,650.0,6.25,0.3940768373741952,0.2984767132971361,0.3481674888551254,0.23531842118512936
4,140.0,700.0000000000001,6.25,0.39619562676710823,0.31048582528516094,0.3407131439618071,0.23218703674697808
4,150.0,750.0,6.25,0.38963814463279234,0.3430358653090841,0.3434662974207,0.23322022943303627
4,30.0,150.0,5.0,0.6257871108134763,0.18679354072701115,0.5936449324414392,0.14490240978990307
4,40.0,200.0,5.0,0.5514731683890822,0.1982682332043558,0.5171752424000955,0.15682981946905653
4,50.0,250.0,5.0,0.5172770069201624,0.2090494368719869,0.49475475359309334,0.16209413821712138
4,60.0,300.0,5.0,0.48688190223189187,0.22411446722066639,0.4053047023448002,0.16329516575637398
4,70.0,350.00000000000006,5.0,0.4629294188229215,0.23453778090428556,0.4374573230625587,0.19211191881940806
4,80.0,400.0,5.0,0.4406907083105486,0.24881191108394018,0.39103550591128233,0.17369219813537665
4,90.0,449.99999999999994,5.0,0.42942061789302566,0.2533135389845224,0.4097198552603862,0.18513465870117432
4,100.0,500.0,5.0,0.42815003268373764,0.26933808071211857,0.3835987485949889,0.20800045239220674
4,110.0,550.0,5.0,0.4179109268256149,0.28651711908670374,0.3707987857403479,0.2180700553756663
4,120.0,600.0,5.0,0.4072076100483525,0.300231086160005,0.34311382138381136,0.19468520108708373
4,130.0,650.0,5.0,0.39785681540113665,0.3031013520139311,0.37147934641335245,0.23098294477763578
4,140.0,700.0000000000001,5.0,0.39323027242813174,0.31821690332195096,0.3521600160189378,0.2533492121556524
4,150.0,750.0,5.0,0.3918168543966769,0.3364780736900316,0.34868025597543945,0.2329771163572606
4,40.0,200.0,3.75,0.5637552952740235,0.19334651936200553,0.5389964571489714,0.15382596285774566
4,50.0,250.0,3.75,0.5204747689973921,0.2193868000776874,0.4697230590133484,0.17113447437352877
4,60.0,300.0,3.75,0.48071467760957376,0.21800800293726882,0.42876793655187634,0.16746270253686313
4,70.0,350.00000000000006,3.75,0.46618767642900305,0.22969417490809502,0.4315201853312066,0.18696566432821804
4,80.0,400.0,3.75,0.44821384818265697,0.24788990397926958,0.400223738980136,0.19050477577933397
4,90.0,449.99999999999994,3.75,0.43919660447452624,0.27243773839175695,0.40956866378287843,0.20691361220047866
4,100.0,500.0,3.75,0.4338826406359256,0.27709278341836685,0.3797915324900279,0.21268168593840212
4,110.0,550.0,3.75,0.4194533470554475,0.28861786307092663,0.39549821467801466,0.2253830784206176
4,120.0,600.0,3.75,0.4166216538249879,0.30639772298646567,0.3848071697595945,0.22818180252023165
4,130.0,650.0,3.75,0.4086828997738479,0.3125101448617873,0.36481805223067304,0.24191603358207794
4,140.0,700.0000000000001,3.75,0.39922597104466034,0.3294479592374029,0.34617561539875336,0.24436342198110933
4,150.0,750.0,3.75,0.4060859371232223,0.3353640301627251,0.3367261894677312,0.2578413761062618
4,40.0,200.0,2.5,0.5961205578708336,0.19647316487036973,0.5468560517559948,0.15555009320238403
4,50.0,250.0,2.5,0.5412440865108475,0.20588259091410568,0.5037609245915998,0.16685904701806756
4,60.0,300.0,2.5,0.502019228612588,0.22139082180949113,0.4416244258965422,0.17452430870113586
4,70.0,350.00000000000006,2.5,0.4606848948269242,0.24320542259763078,0.43316758242432096,0.19373460257760947
4,80.0,400.0,2.5,0.4514541958899919,0.263501529962264,0.4045937244986389,0.20370676004285898
4,90.0,449.99999999999994,2.5,0.45211986023626416,0.26247149093034566,0.3673079466280253,0.18260200947715405
4,100.0,500.0,2.5,0.4484775094738441,0.2886516617471916,0.33967235081594604,0.1885432729330894
4,110.0,550.0,2.5,0.4363591601401047,0.30483735255681876,0.37598023717138807,0.2294235015924908
4,120.0,600.0,2.5,0.4255444794466781,0.3100373806130799,0.37610935376223614,0.24305292876979642
4,130.0,650.0,2.5,0.4198212756787506,0.32880976812092505,0.3654125361169208,0.23110980824128344
4,140.0,700.0000000000001,2.5,0.40792338936826866,0.33766586421929917,0.3385230024368496,0.24168199602064241
4,150.0,750.0,2.5,0.3985724732571142,0.35370931766832514,0.34301100501611714,0.26000216796404274
4,40.0,200.0,1.8518518518518519,0.5942692321954435,0.19039734870198682,0.5026494797665235,0.15731646636905666
4,50.0,250.0,1.8518518518518519,0.5628802477505465,0.20019247352927352,0.5197644036407886,0.16194584589280295
4,60.0,300.0,1.8518518518518519,0.5171224462582578,0.2129841788678621,0.4583549128275254,0.16693317412958703
4,70.0,350.00000000000006,1.8518518518518519,0.46749940732300554,0.23336169600349801,0.43640594712361674,0.18613652234383268
4,80.0,400.0,1.8518518518518519,0.4561748660818436,0.2549291225790647,0.41019570182008164,0.19954608263274565
4,90.0,449.99999999999994,1.8518518518518519,0.4338340431980442,0.28142728000726436,0.37398250040156505,0.19519738672774173
4,100.0,500.0,1.8518518518518519,0.43831249181936754,0.2960931339754563,0.40651053352101146,0.22566754481395201
4,110.0,550.0,1.8518518518518519,0.4419848093713991,0.3076269697832123,0.3840591338639798,0.23413196564346436
4,120.0,600.0,1.8518518518518519,0.436229380961743,0.3167850433874234,0.36917506716013104,0.24023701202536615
4,130.0,650.0,1.8518518518518519,0.4253575357397228,0.32924986268367795,0.3728055824451907,0.24551701640744913
4,140.0,700.0000000000001,1.8518518518518519,0.41561597707354103,0.35077990302264633,0.35079859860897,0.2578852957581054
4,150.0,750.0,1.8518518518518519,0.404134832186444,0.36232832610354115,0.3282872648897422,0.2404290699724115
4,40.0,200.0,1.25,0.56787261504006,0.13868265384424194,0.5610266600933265,0.1100412102616699
4,50.0,250.0,1.25,0.5615701876449998,0.1988758704566239,0.512108113048902,0.1642338674928949
4,60.0,300.0,1.25,0.5306360762918592,0.21933461892589165,0.4668910530070393,0.1680212478069061
4,70.0,350.00000000000006,1.25,0.4993832738847003,0.22902777604766267,0.4214199403049042,0.18182455877322093
4,80.0,400.0,1.25,0.44907908787503603,0.259401078353188,0.41553192399101924,0.19672274624637193
4,90.0,449.99999999999994,1.25,0.43797174301584796,0.273251271561078,0.3963436154393015,0.22431615106456523
4,100.0,500.0,1.25,0.4311056224247049,0.2941508630352095,0.3854356761387342,0.23809749341279773
4,110.0,550.0,1.25,0.4332509536926187,0.3062767893538364,0.3780725632925378,0.2424581153716807
4,120.0,600.0,1.25,0.42827792933663644,0.32625402294907785,0.3699328927072715,0.2556705803332489
4,130.0,650.0,1.25,0.4240175185236055,0.33254303367785487,0.36525372659208566,0.27117054130380563
4,140.0,700.0000000000001,1.25,0.41542739078451446,0.36481471225629675,0.3124313313807937,0.2588539128520242
4,150.0,750.0,1.25,0.403637246658539,0.36583969715738596,0.3459789347787259,0.2877375176686984
4,50.0,250.0,0.78125,0.5961475006199478,0.1258984029592284,0.5466113116861934,0.09962643104088485
4,60.0,300.0,0.78125,0.5160890736392729,0.2031324284408637,0.45250492461225555,0.15833126516605253
4,70.0,350.00000000000006,0.78125,0.49897240242806606,0.2298511218439065,0.4247925426877358,0.18352283207250292
4,80.0,400.0,0.78125,0.46516171075584734,0.24959598311810224,0.42684404130814346,0.19370394425870507
4,90.0,449.99999999999994,0.78125,0.4437789136497151,0.2651677817647441,0.39342144933874856,0.2107781609569534
4,100.0,500.0,0.78125,0.4325662979914574,0.2875796883043117,0.3526662002373375,0.22678722703548246
4,110.0,550.0,0.78125,0.4200693642152736,0.30226610016886746,0.3245118764937608,0.23957148705099746
4,120.0,600.0,0.78125,0.41064833650696003,0.3202582437321006,0.34695820176307046,0.26325096615648974
4,130.0,650.0,0.78125,0.40324655984154595,0.3384944390991934,0.3357120154663336,0.2726851108062769
4,140.0,700.0000000000001,0.78125,0.40104751823336315,0.35802559477059587,0.32982030256621275,0.2914508801701494
4,150.0,750.0,0.78125,0.39711820979435614,0.3801047015693267,0.33099292589342827,0.28279086513687135
4,60.0,300.0,0.4,0.8168246019619124,0.24356641105542556,0.7976245228824427,0.20458350381601584
4,70.0,350.00000000000006,0.4,0.5803097818579966,0.14020842063465397,0.5214182378206316,0.11085616231519806
4,80.0,400.0,0.4,0.47512261137677314,0.19853374612666416,0.38291495506029843,0.15934294659368653
4,90.0,449.99999999999994,0.4,0.4438787761474261,0.24875397606358876,0.3422289963444431,0.1919424681598248
4,100.0,500.0,0.4,0.41948683521161245,0.26911855879191937,0.3490883423089298,0.21563360626531014
4,110.0,550.0,0.4,0.4064212576276832,0.2806005330521129,0.30770639290593305,0.22354062045894174
4,120.0,600.0,0.4,0.40010286226074687,0.3129519389422501,0.30153969891258026,0.25011023314452513
4,130.0,650.0,0.4,0.40128798131500265,0.33416846359370406,0.28226475651530347,0.27069993539757853
4,140.0,700.0000000000001,0.4,0.3995040330347832,0.3445040109265576,0.3037098601535827,0.291610903206021
4,150.0,750.0,0.4,0.38102552298916714,0.364850793194541,0.2929974216366175,0.28215641152731014
4,70.0,350.00000000000006,0.23148148148148148,0.8501575163304714,0.38066971480070666,0.8598122377005349,0.3354802582189213
4,80.0,400.0,0.23148148148148148,0.7322916679217013,0.193333629900076,0.6959633923600745,0.1385179404438979
4,90.0,449.99999999999994,0.23148148148148148,0.6075194674347024,0.16424184265566918,0.5785118431982956,0.13712555910721427
4,100.0,500.0,0.23148148148148148,0.5457217536073363,0.19399089467409728,0.48426234410206437,0.15361084666716202
4,110.0,550.0,0.23148148148148148,0.47074012626020567,0.2280317186820951,0.3893818010088437,0.18418166224944807
4,120.0,600.0,0.23148148148148148,0.4324029002120608,0.26850050420204835,0.3509885030695707,0.2051214823561885
4,130.0,650.0,0.23148148148148148,0.41219799170820115,0.30545658251985613,0.33282651960739473,0.2303646229631445
4,140.0,700.0000000000001,0.23148148148148148,0.4142623416371756,0.31817403216160056,0.3171721945002892,0.24045408321509684
4,150.0,750.0,0.23148148148148148,0.4062689676861474,0.3391994642786393,0.30213992088196123,0.2596779489202458
4,80.0,400.0,0.1457725947521866,0.8234157591435922,0.43355121373924094,0.8411067752965415,0.3778956834036439
4,90.0,449.99999999999994,0.1457725947521866,0.8389581173583028,0.41845606953948755,0.8470019324097884,0.3620019972152137
4,100.0,500.0,0.1457725947521866,0.7390300265125016,0.22535750115138098,0.7256546792327007,0.17385893334097233
4,110.0,550.0,0.1457725947521866,0.6147862529260932,0.16477047732881284,0.5922740434105772,0.12848627593572326
4,120.0,600.0,0.1457725947521866,0.5834018406060799,0.1993976032631728,0.5534369077578157,0.1569101044388998
4,130.0,650.0,0.1457725947521866,0.5530420686209674,0.22576434756924552,0.5003359124120879,0.1777011394690103
4,140.0,700.0000000000001,0.1457725947521866,0.5275781382452813,0.24954255682014437,0.4470521879683811,0.19674119926544517
4,150.0,750.0,0.1457725947521866,0.4975106260588313,0.2777578634689605,0.4379008801274142,0.22184754891119118
4,90.0,449.99999999999994,0.09765625,0.8123022562945936,0.4470089063054409,0.8408289912115128,0.3859994427419888
4,100.0,500.0,0.09765625,0.8298316346488429,0.4216372541318743,0.8416486254364173,0.36628315652325216
4,110.0,550.0,0.09765625,0.8470936098282029,0.2826653664540077,0.8383474469523093,0.25321791242954506
4,120.0,600.0,0.09765625,0.7842441779997056,0.17272617856671246,0.7790475433307537,0.1407033786529783
4,130.0,650.0,0.09765625,0.7222474369962392,0.20500630731697672,0.6873257815903295,0.1713919400358941
4,140.0,700.0000000000001,0.09765625,0.6323506279262479,0.19094659398265068,0.5667107010224356,0.1545463770368308
4,150.0,750.0,0.09765625,0.5903574209359203,0.21411874309443513,0.5482507063579831,0.16339980811031293
4,100.0,500.0,0.06858710562414266,0.8044978143260628,0.4319216070049285,0.8306338393335813,0.3759410431557146
4,110.0,550.0,0.06858710562414266,0.812534917871514,0.31002478447067877,0.824632143859277,0.27918452871543553
4,120.0,600.0,0.06858710562414266,0.831710771065778,0.193222973384787,0.8381199466221798,0.1710869980565385
4,130.0,650.0,0.06858710562414266,0.8302256299018234,0.2573031531348851,0.7960161370817191,0.23437229799560427
4,140.0,700.0000000000001,0.06858710562414266,0.7941647208691569,0.2504118862112928,0.7680095640477789,0.21339871479806288
4,150.0,750.0,0.06858710562414266,0.7786580358954893,0.22913956105812797,0.7295272160696231,0.19034887668059222
4,110.0,550.0,0.05,0.7864001966459413,0.3230642928769275,0.8009389914511296,0.2845449613268469
4,120.0,600.0,0.05,0.8063011055450863,0.20392580059499268,0.8315573951122145,0.1817423309112583
4,130.0,650.0,0.05,0.8072740525213925,0.26141695162226974,0.804687102854681,0.24006970634261127
4,140.0,700.0000000000001,0.05,0.8132900745295929,0.25747977479613593,0.8026222833916334,0.22924369924550483
4,150.0,750.0,0.05,0.8011890110036365,0.24514178707695483,0.7407449042367663,0.2140933514769703
4,120.0,600.0,0.037565740045078885,0.7930068087592675,0.20849414259179874,0.8053964065970941,0.17579681424714924
4,130.0,650.0,0.037565740045078885,0.7889109418092864,0.2645003009772621,0.7974388445722317,0.24152825859340382
4,140.0,700.0000000000001,0.037565740045078885,0.79483050553666,0.25922487245153036,0.792863878216171,0.23520460262896262
4,150.0,750.0,0.037565740045078885,0.7762398626677173,0.2545476058812823,0.7423552969507938,0.22778780156181425
4,130.0,650.0,0.028935185185185185,0.7765185635533849,0.26851843619695304,0.783839409652084,0.24128110277357873
4,140.0,700.0000000000001,0.028935185185185185,0.7757630288541888,0.26404074169747516,0.7607468266724489,0.2324047825218817
4,150.0,750.0,0.028935185185185185,0.7447741962414323,0.2576459597414855,0.7287266257209849,0.23360858186143196
4,140.0,700.0000000000001,0.02275830678197542,0.7762366455419055,0.2728754906548896,0.762332572443566,0.2355327390963105
4,150.0,750.0,0.02275830678197542,0.7476620243514407,0.2642793120818821,0.7289303953591189,0.23463613732399902
4,150.0,750.0,0.018221574344023325,0.7472572044128604,0.27394032704943966,0.706817612331332,0.23819067996316606
